index,x,y,z,color,lum,absmag,appmag,distly,distly_datetime,date
88066,22.3224,-9.2003,-19.8555,-0.63,0.01629,9.2,11.67,101.91,37197.15,1/4/13
92790,-5.2336,30.7967,-1.1591,0.82,0.5754,5.33,7.8,101.91,37197.15,1/4/13
6331,-16.572,24.2428,10.7443,0.991,0.18376,6.56,9.04,101.94,37208.1,12/24/12
7903,-21.2192,20.3879,-10.5766,0.706,0.71161,5.09,7.57,101.94,37208.1,12/24/12
38304,-22.245,-8.1125,20.4238,0.706,3.16405,3.47,5.95,101.94,37208.1,12/24/12
91742,12.4998,21.2446,-19.2566,0.991,0.40227,5.71,8.19,101.97,37219.05,12/13/12
4279,-16.821,23.6479,-11.6978,-0.63,0.03348,8.41,10.89,102,37230,12/3/12
25593,5.8494,-26.8789,-14.9309,0.48,1.71025,4.14,6.62,102.03,37240.95,11/22/12
34504,-24.5,8.6592,17.4467,0.82,0.76746,5.01,7.49,102.03,37240.95,11/22/12
39679,-21.4483,-1.9229,22.7133,1.137,0.05071,7.96,10.44,102.03,37240.95,11/22/12
95901,-7.951,30.0632,-3.5511,0.54,0.98414,4.74,7.22,102.03,37240.95,11/22/12
17190,-28.2663,0.3298,-13.459,0.991,0.01809,9.08,11.56,102.07,37255.55,11/7/12
69220,-8.3795,24.4603,17.6553,1.137,0.08191,7.44,9.92,102.07,37255.55,11/7/12
74551,-2.0285,26.8645,15.9504,1.609,0.02638,8.67,11.15,102.07,37255.55,11/7/12
95694,7.9335,17.2464,-24.8969,0.706,1.63429,4.19,6.67,102.07,37255.55,11/7/12
20460,-10.023,-22.8628,-18.9124,0.48,2.29933,3.82,6.3,102.1,37266.5,10/27/12
20440,-25.7182,16.4575,7.0136,0.54,0.51271,5.45,7.93,102.13,37277.45,10/16/12
64344,-1.434,20.6566,23.5098,0.991,36.80224,0.81,3.29,102.13,37277.45,10/16/12
11255,-16.1,-2.6482,-26.7555,1.416,0.03717,8.3,10.78,102.16,37288.4,10/5/12
45517,-0.5862,-25.7343,17.874,0.423,6.16803,2.75,5.23,102.16,37288.4,10/5/12
45945,4.2883,-28.649,11.9551,-0.63,0.02478,8.74,11.22,102.16,37288.4,10/5/12
52436,14.3874,-25.3541,11.5,1.038,0.22602,6.34,8.82,102.16,37288.4,10/5/12
23285,-28.1116,-11.6321,-7.5581,0.946,0.29001,6.07,8.55,102.19,37299.35,9/24/12
54318,5.9475,-6.5301,30.0779,0.82,55.26099,0.37,2.85,102.19,37299.35,9/24/12
13856,-11.6555,-13.0424,-26.0379,0.82,0.53822,5.4,7.88,102.26,37324.9,8/30/12
74634,25.6761,15.9089,8.4967,0.369,3.76042,3.29,5.77,102.29,37335.85,8/19/12
54342,-0.5068,3.1462,31.2251,0.82,0.75772,5.03,7.51,102.32,37346.8,8/8/12
94523,-6.0878,30.5794,-3.6064,0.046,23.96119,1.28,3.76,102.32,37346.8,8/8/12
34474,-12.9311,-28.4894,2.7459,1.416,0.06983,7.61,10.1,102.39,37372.35,7/13/12
72116,24.6705,-17.3396,-8.8162,0.946,1.36876,4.38,6.87,102.42,37383.3,7/2/12
41003,-13.9921,-19.9935,19.8021,1.478,0.03138,8.48,10.97,102.45,37394.25,6/21/12
68576,29.9489,-5.9761,7.4158,0.54,5.30395,2.91,5.4,102.45,37394.25,6/21/12
49397,8.422,-25.8001,15.8648,0.48,3.50649,3.36,5.85,102.48,37405.2,6/10/12
62,-6.188,21.6765,-21.9254,0.902,0.23396,6.3,8.79,102.52,37419.8,5/27/12
66270,19.3586,9.6753,22.8149,0.603,0.91442,4.82,7.31,102.52,37419.8,5/27/12
8235,-1.7366,-10.6988,-29.5301,0.991,0.18942,6.53,9.02,102.55,37430.75,5/16/12
64844,4.505,18.4279,25.0923,1.189,0.04802,8.02,10.51,102.55,37430.75,5/16/12
21201,-22.0958,-16.6493,-14.9902,0.82,0.81977,4.94,7.43,102.58,37441.7,5/5/12
57505,16.6352,-11.7518,23.9853,0.706,0.36115,5.83,8.32,102.58,37441.7,5/5/12
5674,-18.5385,22.1651,-12.4815,0.706,0.33882,5.9,8.39,102.61,37452.65,4/24/12
70980,27.4112,-14.6295,-5.0355,0.54,1.23017,4.5,6.99,102.61,37452.65,4/24/12
12519,-17.0053,-5.1771,-25.9883,0.636,1.25383,4.48,6.97,102.64,37463.6,4/13/12
20438,-25.8497,16.5393,7.0445,0.54,0.68271,5.14,7.63,102.64,37463.6,4/13/12
12299,-22.4856,3.2559,-21.8129,0.48,1.31375,4.43,6.92,102.68,37478.2,3/29/12
33819,-25.2561,8.2192,16.9655,-0.63,0.01973,8.99,11.48,102.74,37500.1,3/7/12
42897,2.3265,-30.7625,6.4914,0.071,22.25019,1.36,3.85,102.77,37511.05,2/25/12
90332,-7.3258,30.1966,5.327,1.242,0.05538,7.87,10.36,102.77,37511.05,2/25/12
40351,-19.321,-10.2193,22.7326,1.298,0.08234,7.44,9.93,102.81,37525.65,2/11/12
50743,-10.406,10.0623,28.0285,0.902,0.42843,5.65,8.14,102.84,37536.6,1/31/12
92209,1.5496,30.298,-8.6464,0.991,0.1786,6.6,9.09,102.84,37536.6,1/31/12
25136,-29.6157,-10.536,-2.7686,1.416,0.05397,7.89,10.39,102.87,37547.55,1/20/12
87110,14.4349,26.5774,-9.0022,0.071,6.73218,2.65,5.15,102.87,37547.55,1/20/12
43928,-9.3785,-19.1716,23.2569,0.396,1.36908,4.38,6.88,102.9,37558.5,1/9/12
47417,-7.4877,-9.4633,29.168,1.189,0.52051,5.43,7.93,102.9,37558.5,1/9/12
49268,10.7825,-27.926,10.0133,-0.63,0.12602,6.97,9.47,102.9,37558.5,1/9/12
87153,16.1666,24.9335,-10.6468,0.991,0.1001,7.22,9.72,102.9,37558.5,1/9/12
92125,-1.4067,31.1538,-4.8839,1.416,0.03806,8.27,10.77,102.9,37558.5,1/9/12
66836,25.2326,3.6452,18.6292,1.242,0.0598,7.78,10.28,102.94,37573.1,12/25/11
48564,6.41,-25.8584,16.9678,1.242,0.07744,7.5,10,102.97,37584.05,12/14/11
76348,17.6036,24.1991,10.1389,1.298,0.11305,7.09,9.59,103,37595,12/4/11
33330,-25.333,-15.6245,10.6313,0.706,0.49834,5.48,7.98,103.03,37605.95,11/23/11
44397,-4.3184,-24.688,19.2717,0.991,0.25457,6.21,8.71,103.07,37620.55,11/8/11
28399,-18.3653,-25.168,-5.4857,0.991,0.19695,6.49,8.99,103.13,37642.45,10/17/11
54448,-3.9797,8.4568,30.2234,1.038,0.20814,6.43,8.93,103.13,37642.45,10/17/11
12599,-24.5115,20.0075,-0.5715,0.54,1.71643,4.14,6.64,103.16,37653.4,10/6/11
82005,28.4013,9.568,-10.1618,0.571,1.5654,4.24,6.74,103.16,37653.4,10/6/11
32740,-20.2408,-23.9413,4.4538,0.706,0.64147,5.21,7.71,103.23,37678.95,9/11/11
34836,-24.5065,9.0533,17.9113,0.369,3.43124,3.39,5.89,103.26,37689.9,8/31/11
24606,-31.3264,-4.7233,-0.5746,1.298,0.07651,7.52,10.02,103.3,37704.5,8/16/11
50250,-0.2214,-11.4105,29.559,0.902,0.08948,7.35,9.85,103.3,37704.5,8/16/11
14066,-14.7148,-11.1239,-25.775,1.086,0.17061,6.64,9.15,103.33,37715.45,8/5/11
70373,18.4754,17.719,18.69,-0.63,0.00904,9.83,12.34,103.33,37715.45,8/5/11
74821,23.696,-17.7155,-11.3701,-0.63,0.03192,8.46,10.97,103.33,37715.45,8/5/11
88878,7.5647,29.9856,-6.9467,1.478,0.02938,8.55,11.06,103.33,37715.45,8/5/11
39141,-11.1434,-27.068,12.1821,1.038,0.11073,7.11,9.62,103.36,37726.4,7/25/11
50928,15.5464,-27.4033,-3.5533,1.038,0.2756,6.12,8.63,103.36,37726.4,7/25/11
77667,25.1049,19.065,3.4879,0.342,5.25475,2.92,5.43,103.39,37737.35,7/14/11
94358,9.1325,19.9046,-22.9412,0.342,27.07397,1.14,3.65,103.39,37737.35,7/14/11
56719,10.7697,-5.2195,29.382,1.416,0.07813,7.49,10,103.43,37751.95,6/30/11
43299,-9.6569,-20.7594,21.9764,1.038,0.13462,6.9,9.41,103.46,37762.9,6/19/11
60504,-5.4369,19.4534,24.4781,0.369,2.83859,3.59,6.1,103.46,37762.9,6/19/11
97700,-1.8603,24.9753,-19.5085,1.416,0.02663,8.66,11.17,103.49,37773.85,6/8/11
97932,-4.6974,27.126,-15.809,0.946,0.2215,6.36,8.87,103.49,37773.85,6/8/11
1451,-15.8339,27.3894,2.7497,0.706,0.53661,5.4,7.91,103.52,37784.8,5/28/11
75278,26.2787,-14.63,-10.1905,1.242,0.05466,7.88,10.39,103.52,37784.8,5/28/11
84416,25.5811,13.8522,-12.7348,1.038,0.09855,7.24,9.75,103.52,37784.8,5/28/11
98840,15.3192,-19.3868,-19.9481,0.603,3.67836,3.31,5.82,103.52,37784.8,5/28/11
27977,-20.6361,-23.6214,-5.0271,1.416,0.04677,8.05,10.56,103.56,37799.4,5/13/11
80028,29.5515,-2.6179,-11.3554,0.946,0.54693,5.38,7.89,103.56,37799.4,5/13/11
14876,-28.3277,10.2703,-10.1212,0.902,0.24126,6.27,8.78,103.62,37821.3,4/21/11
26290,1.4895,-28.2727,-14.4502,0.636,2.06292,3.94,6.45,103.62,37821.3,4/21/11
19639,-12.9303,-21.1322,-19.9312,0.902,0.43128,5.64,8.15,103.66,37835.9,4/7/11
93820,7.7575,23.3677,-20.1194,0.423,2.64703,3.67,6.18,103.66,37835.9,4/7/11
42156,-9.8653,-23.4174,19.1301,0.706,0.79257,4.98,7.49,103.69,37846.85,3/27/11
54503,-7.4602,13.4259,27.8523,1.416,0.04121,8.19,10.7,103.69,37846.85,3/27/11
91748,11.658,23.0667,-18.5734,1.478,0.01126,9.6,12.11,103.76,37872.4,3/1/11
11919,-24.8455,9.5973,-17.4409,0.396,3.76586,3.29,5.8,103.79,37883.35,2/18/11
21103,-31.1593,-2.0017,-6.2196,1.137,0.08392,7.42,9.93,103.79,37883.35,2/18/11
58433,21.3018,-18.02,15.3332,-0.63,0.03047,8.52,11.03,103.79,37883.35,2/18/11
52119,-3.3071,0.4793,31.6713,0.86,0.18371,6.56,9.08,103.82,37894.3,2/7/11
62965,26.2153,-12.6057,12.9652,0.423,2.01438,3.96,6.48,103.82,37894.3,2/7/11
88014,17.521,22.5741,-14.0593,1.298,0.01214,9.51,12.03,103.82,37894.3,2/7/11
3065,-3.5824,7.0157,-30.868,0.603,2.7316,3.63,6.15,103.85,37905.25,1/27/11
24963,-17.3299,-24.0445,-11.7076,0.946,0.20735,6.43,8.95,103.89,37919.85,1/13/11
60484,23.7961,-20.0172,6.9709,1.137,0.06866,7.63,10.15,103.89,37919.85,1/13/11
66979,28.1997,-1.5318,14.7637,-0.63,0.01725,9.13,11.65,103.89,37919.85,1/13/11
81081,26.9959,15.9923,-5.5677,1.137,0.10782,7.14,9.66,103.89,37919.85,1/13/11
92607,5.8496,27.6051,-14.8079,0.902,0.35375,5.85,8.37,103.89,37919.85,1/13/11
103,2.6584,8.0461,-30.7518,1.51,0.03922,8.24,10.76,103.99,37956.35,12/7/10
4182,-2.8556,1.786,-31.7196,0.902,0.54141,5.39,7.91,103.99,37956.35,12/7/10
49873,11.4757,-27.7163,10.844,0.946,0.21554,6.39,8.91,103.99,37956.35,12/7/10
630,-15.2867,27.9222,2.1895,0.706,0.29499,6.05,8.57,104.02,37967.3,11/26/10
69628,5.8479,23.2617,21.0434,-0.63,0.19852,6.48,9,104.02,37967.3,11/26/10
7295,-3.8355,-6.401,-31.0337,-0.63,0.03034,8.52,11.04,104.05,37978.25,11/15/10
25903,-30.0751,7.0827,8.0064,0.396,1.46582,4.31,6.83,104.05,37978.25,11/15/10
69176,28.7728,3.3451,13.4299,-0.63,0.0239,8.78,11.3,104.09,37992.85,11/1/10
84424,23.4108,19.1149,-10.2948,1.086,0.11867,7.04,9.56,104.09,37992.85,11/1/10
38318,-23.1367,5.0612,21.428,0.706,0.43917,5.62,8.14,104.12,38003.8,10/21/10
96236,13.0229,4.4104,-28.8276,-0.63,0.01639,9.19,11.71,104.12,38003.8,10/21/10
24946,-24.2404,17.2224,11.6842,0.706,0.38275,5.77,8.29,104.15,38014.75,10/10/10
85807,21.6231,20.1331,-12.1585,0.54,1.48222,4.3,6.82,104.15,38014.75,10/10/10
37758,-22.805,-11.0199,19.4905,0.706,0.24389,6.26,8.78,104.19,38029.35,9/25/10
44910,12.5175,-28.6559,-6.5979,0.423,2.48421,3.74,6.26,104.19,38029.35,9/25/10
49264,-11.3762,7.3668,28.943,0.991,0.21047,6.42,8.94,104.19,38029.35,9/25/10
81845,12.3929,29.2326,3.6408,0.54,1.78315,4.1,6.62,104.19,38029.35,9/25/10
98380,13.712,-8.2851,-27.6654,0.369,4.8693,3.01,5.53,104.22,38040.3,9/14/10
75749,31.6652,4.3846,-0.8821,0.946,0.54418,5.39,7.91,104.25,38051.25,9/3/10
55324,1.9077,2.6361,31.8238,-0.63,0.00643,10.2,12.73,104.29,38065.85,8/20/10
97671,13.404,-3.7809,-28.799,1.038,0.16294,6.69,9.22,104.29,38065.85,8/20/10
43001,-16.7489,-6.4584,26.4908,0.54,2.07157,3.93,6.46,104.32,38076.8,8/9/10
94671,16.0396,2.3864,-27.5869,0.706,0.60298,5.27,7.8,104.32,38076.8,8/9/10
1337,-3.2603,13.2748,-28.9449,-0.63,0.03377,8.4,10.93,104.35,38087.75,7/29/10
37038,-21.3016,-17.7187,16.0295,-0.63,0.1856,6.55,9.08,104.35,38087.75,7/29/10
79028,30.0039,10.1611,-4.6017,0.396,4.74874,3.03,5.56,104.35,38087.75,7/29/10
86504,24.3203,-7.8385,-19.2805,1.416,0.02273,8.83,11.36,104.35,38087.75,7/29/10
69593,28.7552,-13.9489,-1.9697,0.946,0.71921,5.08,7.61,104.39,38102.35,7/14/10
46390,7.4194,-30.0999,8.0571,0.706,1.02125,4.7,7.23,104.42,38113.3,7/3/10
96531,11.7722,6.4742,-29.077,0.636,0.81872,4.94,7.47,104.42,38113.3,7/3/10
21881,-24.5874,18.088,9.742,1.242,0.03202,8.46,10.99,104.45,38124.25,6/22/10
63106,18.8664,3.4275,25.6698,0.706,1.6346,4.19,6.72,104.45,38124.25,6/22/10
11505,-9.5595,-10.6699,-28.6945,0.423,2.24,3.85,6.38,104.55,38160.75,5/17/10
19583,-3.7707,-24.5594,-20.2786,0.266,2.15898,3.89,6.42,104.55,38160.75,5/17/10
64936,21.285,-22.5384,-8.2201,1.137,0.20618,6.44,8.97,104.55,38160.75,5/17/10
20156,-29.8043,11.6716,2.1775,1.416,0.03552,8.35,10.88,104.59,38175.35,5/2/10
47222,-6.9796,-11.6723,29.0569,0.509,1.83032,4.07,6.6,104.59,38175.35,5/2/10
41110,-19.3076,15.2089,20.6356,1.137,0.10539,7.17,9.7,104.62,38186.3,4/21/10
28682,-27.0693,-17.2325,0.937,0.82,0.86913,4.88,7.41,104.65,38197.25,4/10/10
82162,25.9821,17.5628,-6.9082,0.342,5.28887,2.92,5.45,104.69,38211.85,3/27/10
51841,-5.095,2.6427,31.6064,-0.63,0.01584,9.23,11.76,104.72,38222.8,3/16/10
74366,-8.8005,26.4324,15.9934,0.423,7.86397,2.49,5.02,104.72,38222.8,3/16/10
4876,-10.6748,11.0506,-28.2224,0.902,0.26298,6.18,8.71,104.76,38237.4,3/1/10
14361,-25.3783,19.6497,1.5504,0.946,0.46981,5.55,8.08,104.76,38237.4,3/1/10
16744,-28.3655,0.0365,-15.0986,0.902,0.28835,6.08,8.61,104.76,38237.4,3/1/10
27253,-30.6736,-9.2454,2.4948,0.021,135.49423,-0.6,1.93,104.76,38237.4,3/1/10
43817,-7.4708,-22.8192,21.3552,0.902,0.55966,5.36,7.89,104.76,38237.4,3/1/10
17214,-29.2268,0.8688,-13.3519,1.542,0.03313,8.42,10.96,104.79,38248.35,2/18/10
19267,-28.0359,-7.1605,-13.9984,0.54,0.60284,5.27,7.81,104.79,38248.35,2/18/10
74673,30.984,-6.842,-5.1397,1.416,0.0268,8.65,11.19,104.79,38248.35,2/18/10
91281,7.9878,28.0571,-13.4993,-0.63,0.015,9.28,11.82,104.79,38248.35,2/18/10
5329,2.6428,-9.2624,-30.6777,0.946,0.26821,6.15,8.69,104.82,38259.3,2/7/10
64536,6.4094,17.4137,26.2599,0.706,0.81748,4.94,7.48,104.82,38259.3,2/7/10
7071,-0.7731,-9.3809,-30.7674,-0.63,0.02234,8.85,11.39,104.89,38284.85,1/13/10
47059,-10.1288,-5.6842,30.0166,1.137,0.04981,7.98,10.52,104.92,38295.8,1/2/10
96289,1.0571,25.5433,-19.553,0.902,0.22147,6.36,8.9,104.92,38295.8,1/2/10
56473,14.9034,-12.3892,25.7352,0.54,0.92503,4.81,7.35,105.03,38335.95,11/23/09
82176,11.9543,29.7237,3.391,0.706,0.79828,4.97,7.51,105.03,38335.95,11/23/09
100505,-13.1599,28.8014,-5.9327,-0.63,0.02925,8.56,11.1,105.03,38335.95,11/23/09
19248,-21.4797,21.4406,10.8395,0.451,2.10105,3.92,6.46,105.06,38346.9,11/12/09
39582,-22.2563,-1.1798,23.2774,1.298,0.09171,7.32,9.86,105.06,38346.9,11/12/09
41354,-20.55,4.4336,24.4257,0.706,0.6463,5.2,7.74,105.06,38346.9,11/12/09
72037,31.813,-5.0863,0.7967,0.423,2.95418,3.55,6.09,105.06,38346.9,11/12/09
40593,-20.9633,8.8876,22.8209,0.991,0.2823,6.1,8.64,105.09,38357.85,11/1/09
96073,8.7559,15.3201,-26.9791,1.137,0.11768,7.05,9.59,105.09,38357.85,11/1/09
1932,0.5161,4.7959,-31.8849,0.636,2.14287,3.9,6.44,105.13,38372.45,10/17/09
48010,-14.6826,13.2557,25.4812,0.706,0.24847,6.24,8.78,105.16,38383.4,10/6/09
51193,12.902,-26.6608,12.7798,-0.63,0.0275,8.63,11.17,105.16,38383.4,10/6/09
60133,6.7757,9.3994,30.1052,0.54,0.33058,5.93,8.47,105.16,38383.4,10/6/09
8846,-21.7479,14.8425,-18.6542,0.946,0.66613,5.17,7.71,105.2,38398,9/22/09
59512,10.8561,3.4643,30.1894,0.48,2.55598,3.71,6.25,105.2,38398,9/22/09
94855,17.6174,-8.0556,-25.8198,0.706,0.75134,5.04,7.58,105.23,38408.95,9/11/09
70159,12.4678,21.5385,20.5893,1.242,0.35351,5.85,8.4,105.3,38434.5,8/16/09
91001,11.2879,25.6048,-16.1324,0.991,0.17555,6.61,9.16,105.3,38434.5,8/16/09
2699,-16.364,25.6581,10.8549,0.423,2.27341,3.83,6.38,105.33,38445.45,8/5/09
13921,1.0821,-21.2867,-24.2828,0.82,0.5354,5.4,7.95,105.33,38445.45,8/5/09
91735,11.8757,23.3871,-18.8669,1.416,0.01806,9.08,11.63,105.33,38445.45,8/5/09
100422,3.0687,8.6138,-30.9892,1.416,0.04024,8.21,10.76,105.33,38445.45,8/5/09
11807,-24.753,20.7036,-1.8093,1.609,0.0414,8.18,10.73,105.37,38460.05,7/21/09
11809,-24.7529,20.7039,-1.8067,1.478,0.03258,8.44,10.99,105.37,38460.05,7/21/09
40201,-18.7371,18.509,18.734,1.416,0.09571,7.27,9.82,105.37,38460.05,7/21/09
44802,-7.0541,-20.7292,23.7731,0.706,0.96596,4.76,7.31,105.37,38460.05,7/21/09
73539,31.416,5.8828,4.8709,0.266,31.13438,0.99,3.54,105.4,38471,7/11/09
88843,23.0239,-7.2201,-21.519,0.946,1.2057,4.52,7.07,105.4,38471,7/11/09
98992,-6.9875,27.3736,-15.7213,0.509,1.46299,4.31,6.86,105.4,38471,7/11/09
12019,-12.487,-9.2617,-28.3597,0.342,4.30052,3.14,5.69,105.43,38481.95,6/30/09
21294,-6.3615,-25.5563,-18.8079,0.82,0.56765,5.34,7.89,105.5,38507.5,6/4/09
64278,25.5308,-3.2071,19.6271,0.396,8.75151,2.37,4.92,105.5,38507.5,6/4/09
88976,23.529,0.7916,-22.2056,0.396,3.78515,3.28,5.83,105.5,38507.5,6/4/09
35053,-12.0298,-29.8969,3.0762,0.54,1.18676,4.54,7.09,105.54,38522.1,5/20/09
40098,-19.9921,15.3135,20.3425,0.671,12.42694,1.99,4.54,105.54,38522.1,5/20/09
69434,30.735,-9.8927,2.3462,0.991,0.21398,6.4,8.95,105.54,38522.1,5/20/09
72006,31.0546,-8.9347,-1.9472,1.416,0.06643,7.67,10.22,105.54,38522.1,5/20/09
48872,7.5946,-26.7362,16.6188,0.54,1.32631,4.42,6.97,105.57,38533.05,5/9/09
12092,-22.831,3.5908,-22.6984,0.902,0.46444,5.56,8.11,105.6,38544,4/29/09
57277,17.5004,-13.7053,23.5641,0.603,1.41555,4.35,6.9,105.6,38544,4/29/09
97276,15.9713,-13.3897,-24.7992,1.416,0.02264,8.84,11.39,105.6,38544,4/29/09
4600,-15.1499,19.3468,-21.1564,0.706,0.73752,5.06,7.61,105.71,38584.15,3/19/09
85299,26.1905,-5.0296,-18.4437,0.603,2.55724,3.71,6.26,105.71,38584.15,3/19/09
93965,7.2778,24.23,-20.2817,0.706,0.55946,5.36,7.91,105.71,38584.15,3/19/09
2879,8.625,-11.965,-28.9002,0.902,0.34067,5.89,8.45,105.78,38609.7,2/22/09
18031,-6.7873,-22.4491,-22.422,0.48,2.96712,3.54,6.1,105.78,38609.7,2/22/09
22747,0.9938,-27.3429,-17.44,1.137,0.15147,6.77,9.33,105.78,38609.7,2/22/09
41867,-18.0063,-9.121,25.4038,0.902,0.58659,5.3,7.86,105.78,38609.7,2/22/09
12175,-19.567,-1.8197,-25.8317,0.54,2.7078,3.64,6.2,105.81,38620.65,2/11/09
79746,-10.7075,27.1386,14.2712,1.137,0.10597,7.16,9.72,105.88,38646.2,1/16/09
7216,-10.6095,2.21,-30.6279,1.137,0.1041,7.18,9.74,105.91,38657.15,1/5/09
70012,5.4353,24.1866,20.9994,1.242,0.13473,6.9,9.46,105.91,38657.15,1/5/09
100580,-3.5637,18.8813,-26.1975,0.369,20.01994,1.47,4.03,105.91,38657.15,1/5/09
97846,15.3851,-12.4422,-25.7815,1.609,0.02593,8.69,11.25,105.95,38671.75,12/22/08
532,3.8666,4.4449,-31.9715,0.902,0.27166,6.14,8.7,105.98,38682.7,12/11/08
8798,-21.4706,14.1148,-19.9165,0.706,0.95946,4.77,7.33,105.98,38682.7,12/11/08
19013,-27.919,16.0982,4.2737,-0.63,0.02323,8.81,11.37,105.98,38682.7,12/11/08
47738,-7.9916,-7.639,30.5723,0.706,0.75514,5.03,7.59,105.98,38682.7,12/11/08
48774,-6.531,-6.2667,31.2243,-0.63,0.01914,9.02,11.58,105.98,38682.7,12/11/08
56615,11.1139,-5.9139,29.9732,0.991,0.22596,6.34,8.9,105.98,38682.7,12/11/08
97858,1.8127,20.5912,-25.0919,0.902,0.50819,5.46,8.02,105.98,38682.7,12/11/08
6470,-18.1107,17.0553,-20.9449,-0.63,0.16684,6.67,9.23,106.02,38697.3,11/26/08
39017,-21.8438,11.3331,21.2598,-0.63,0.0222,8.86,11.42,106.02,38697.3,11/26/08
53704,9.2289,-13.7925,27.9672,0.396,2.95331,3.55,6.11,106.02,38697.3,11/26/08
66661,-0.5613,23.0751,22.9084,1.416,0.0617,7.75,10.31,106.02,38697.3,11/26/08
15534,-26.5804,-0.7561,-18.7395,0.54,0.6708,5.16,7.72,106.05,38708.25,11/15/08
19739,6.6239,-25.954,-18.46,0.48,2.52692,3.72,6.28,106.05,38708.25,11/15/08
48716,9.9376,-28.9194,11.0982,0.54,1.48113,4.3,6.86,106.05,38708.25,11/15/08
83756,22.0088,-17.1831,-16.7124,0.021,21.22633,1.41,3.97,106.09,38722.85,11/1/08
91028,18.0581,14.9142,-22.5925,0.603,7.09374,2.6,5.16,106.09,38722.85,11/1/08
94096,16.8284,3.8793,-27.5809,1.242,0.04774,8.03,10.59,106.09,38722.85,11/1/08
55020,14.4685,-17.1714,23.5678,0.423,7.92789,2.48,5.04,106.12,38733.8,10/21/08
7039,-18.7227,15.894,-21.3815,0.706,2.55529,3.71,6.27,106.15,38744.75,10/10/08
39316,-20.981,-11.8048,21.9265,0.54,0.67211,5.16,7.72,106.15,38744.75,10/10/08
97776,13.1535,-2.6457,-29.6701,1.242,0.05747,7.83,10.39,106.15,38744.75,10/10/08
26372,-15.7164,-26.5271,-10.5367,0.902,0.48307,5.51,8.08,106.22,38770.3,9/14/08
43050,-15.2461,-11.8396,26.2505,1.242,0.03192,8.46,11.03,106.22,38770.3,9/14/08
68160,4.0264,22.9853,22.7415,1.416,0.09638,7.26,9.83,106.22,38770.3,9/14/08
75673,16.8424,25.1434,12.0769,0.706,0.6855,5.13,7.7,106.22,38770.3,9/14/08
29454,-30.8512,-7.0306,7.8215,-0.63,0.07316,7.56,10.13,106.26,38784.9,8/31/08
39838,0.9006,-32.5505,1.6587,0.946,0.32552,5.94,8.51,106.29,38795.85,8/20/08
41785,-1.1339,-31.4741,8.4376,0.217,6.67686,2.66,5.23,106.29,38795.85,8/20/08
11210,-24.4274,10.2696,-19.0165,0.54,1.43501,4.33,6.9,106.33,38810.45,8/5/08
32451,-1.5477,-31.5961,-7.9425,0.743,0.47518,5.53,8.1,106.33,38810.45,8/5/08
36940,-8.2494,-31.305,4.0531,1.416,0.03955,8.23,10.8,106.36,38821.4,7/25/08
50643,1.861,-13.5851,29.6052,1.137,0.16949,6.65,9.22,106.36,38821.4,7/25/08
76438,32.1858,-1.1123,-5.227,1.038,0.32594,5.94,8.51,106.36,38821.4,7/25/08
90392,20.3007,11.4573,-22.8428,-0.63,0.02298,8.82,11.39,106.4,38836,7/11/08
13164,-27.6334,14.7189,-9.2531,1.137,0.04464,8.1,10.67,106.43,38846.95,6/30/08
59214,9.2714,4.7655,30.95,0.902,0.23227,6.31,8.88,106.47,38861.55,6/15/08
63036,7.1342,14.9441,28.1487,0.902,0.31768,5.97,8.54,106.47,38861.55,6/15/08
75243,28.4862,14.7374,6.2138,0.706,0.71495,5.09,7.66,106.5,38872.5,6/4/08
93057,-10.9535,30.0919,6.4625,0.317,5.13184,2.95,5.52,106.5,38872.5,6/4/08
8971,0.9485,-15.1726,-28.9285,1.137,0.10631,7.16,9.73,106.54,38887.1,5/20/08
54641,18.4582,-25.9287,7.4136,0.902,0.33617,5.91,8.48,106.54,38887.1,5/20/08
75387,26.5602,17.4955,7.5582,0.706,0.54305,5.39,7.96,106.57,38898.05,5/9/08
2998,0.563,0.7736,-32.6871,0.706,0.64139,5.21,7.78,106.61,38912.65,4/25/08
6936,-7.2331,-1.365,-31.8619,0.902,0.42377,5.66,8.23,106.61,38912.65,4/25/08
46644,-2.331,-21.8972,24.1752,0.54,1.5672,4.24,6.81,106.61,38912.65,4/25/08
50326,2.8595,-16.4607,28.111,0.82,0.45199,5.59,8.16,106.61,38912.65,4/25/08
5665,2.4395,-9.951,-31.0659,-0.63,0.01304,9.44,12.01,106.64,38923.6,4/14/08
8403,-13.4685,1.9855,-29.7442,1.038,0.12457,6.99,9.56,106.64,38923.6,4/14/08
45111,-0.6521,-27.6717,17.4331,1.137,0.09024,7.34,9.91,106.64,38923.6,4/14/08
17321,-30.5812,3.797,-11.0062,1.137,0.10273,7.2,9.77,106.68,38938.2,3/30/08
74606,31.8759,-5.9174,-4.5141,0.48,2.77957,3.62,6.19,106.71,38949.15,3/19/08
28977,-9.8918,-29.8866,-9.0062,0.946,0.34061,5.89,8.47,106.75,38963.75,3/5/08
70559,31.971,-6.4056,2.9985,1.478,0.01615,9.2,11.78,106.75,38963.75,3/5/08
86291,-5.4094,31.265,8.1305,1.416,0.07737,7.5,10.08,106.78,38974.7,2/23/08
2689,-9.519,17.7287,-25.8583,1.137,0.05258,7.92,10.5,106.82,38989.3,2/8/08
